variable,beta,std_error,tval,pval,dep_var,clustering,weighted,model_id,n_obs,r2,r2_proj,sample,controls,naf2_fe
ln_apl_mean_0215,0.07331106565661077,0.009003742565032578,8.142288068222385,8.995302963747467e-13,fe0215_god2,minmax_year,FALSE,31032,661478,0.22267753045856753,0.09507986950945091,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
ln_emp_mean_0215,0.03558983879182528,9.48310341657066e-4,37.529738133653616,2.8144960220921795e-62,fe0215_god2,minmax_year,FALSE,31032,661478,0.22267753045856753,0.09507986950945091,panelpanSIZE2-fixed_wpanel,TRUE,TRUE
destinationTRUE,0.08117432411699457,0.0033003565324866272,24.595622720747212,3.8020556602477236e-45,fe0215_mlo_le,minmax_year,FALSE,31033,661478,0.01275961206691123,0.004198860840210594,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.09946658986742232,0.003494522047620243,28.463574850002367,6.76528238194577e-51,fe0215_mlo_le,minmax_year,FALSE,31033,661478,0.01275961206691123,0.004198860840210594,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.0507673051799421,0.004673292845608426,10.863283525587105,7.949369498767493e-19,fe0215_mlo_le,minmax_year,FALSE,31034,661478,0.13737004926651475,0.0023177168338845977,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.07855162609349202,0.001939465749007513,40.50168255546117,1.6818350648405746e-65,fe0215_mlo_le,minmax_year,FALSE,31034,661478,0.13737004926651475,0.0023177168338845977,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,0.03228402414895551,0.005919646135184313,5.4537084500829405,3.3508308589107313e-7,fe0215_mlo_le,minmax_year,TRUE,31035,661478,0.03551480802766627,0.011053761413104546,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
originTRUE,0.013791408122136193,0.009309559705935071,1.4814243162696334,0.14151705637040754,fe0215_mlo_le,minmax_year,TRUE,31035,661478,0.03551480802766627,0.011053761413104546,panelpanSIZE2-fixed_wpanel,FALSE,FALSE
destinationTRUE,0.03326103309872872,0.002157218442222601,15.418481711318764,1.2695343074092127e-28,fe0215_mlo_le,minmax_year,TRUE,31036,661478,0.21206653179333135,0.015565813078023738,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
originTRUE,0.02928673337597943,0.01371837898433026,2.1348537906287643,0.03512177612530742,fe0215_mlo_le,minmax_year,TRUE,31036,661478,0.21206653179333135,0.015565813078023738,panelpanSIZE2-fixed_wpanel,FALSE,TRUE
destinationTRUE,-0.007313861481781578,0.001828956125152802,-3.9989266998794375,1.1924698899833797e-4,fe0215_mlo_le,minmax_year,FALSE,31037,661478,0.13357911198081684,0.12606603434480346,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
originTRUE,0.025046883046659085,0.00796672383781542,3.1439376532383063,0.0021728417218324016,fe0215_mlo_le,minmax_year,FALSE,31037,661478,0.13357911198081684,0.12606603434480346,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_apl_mean_0215,0.09191123367815607,0.010016267954416421,9.176195574683096,4.648485779151981e-15,fe0215_mlo_le,minmax_year,FALSE,31037,661478,0.13357911198081684,0.12606603434480346,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
ln_emp_mean_0215,0.03624804127658899,9.813311296977658e-4,36.937625007119465,1.3122833758454901e-61,fe0215_mlo_le,minmax_year,FALSE,31037,661478,0.13357911198081684,0.12606603434480346,panelpanSIZE2-fixed_wpanel,TRUE,FALSE
