variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
wage_agreement_ind_07,0.04471726419224616,0.0011665964763113346,38.33138973095293,3.5033005301196723e-59,fe0215_le,~minmax_year,12,13397,13397,0.23141491049041019,0.2215359247640658,0.02788327457647155,0.02780977414357999,le5_panelsize20-acco-one,fe0215_le~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.03932666967728166,0.0016827925981941156,23.36988510615329,6.160965577382516e-41,fe0215_le,~minmax_year,12,13397,13397,0.022839957570647607,0.015860767732982173,0.007771186670249897,0.0076965886089515045,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.011511389111819877,0.0018981265719911647,6.064605638887531,2.744417014243333e-8,fe0215_le,~minmax_year,12,13397,13397,0.07422744276188775,0.06754517467956755,0.05995111752839366,0.05980975679418732,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.01890891450836879,6.65451520280037e-4,28.415164639508966,6.208764520921374e-48,fe0215_le,~minmax_year,12,13397,13397,0.07422744276188775,0.06754517467956755,0.05995111752839366,0.05980975679418732,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.009116909085682703,0.0017056641996172576,5.345078525848459,6.304179182084211e-7,fe0215_le,~minmax_year,12,13397,13397,0.18613830672042353,0.180202177368734,0.17358775730361564,0.17340133451031614,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.020517849787084253,7.862344034706984e-4,26.09635205037033,7.603062215483293e-45,fe0215_le,~minmax_year,12,13397,13397,0.18613830672042353,0.180202177368734,0.17358775730361564,0.17340133451031614,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07189953124576935,0.010359690463532481,6.940316556644764,4.967499473703325e-10,fe0215_le,~minmax_year,12,13397,13397,0.18613830672042353,0.180202177368734,0.17358775730361564,0.17340133451031614,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.028070962594402386,0.0015478242362574988,18.13575594492271,1.8667624568354968e-32,fe0215_le,~minmax_year,12,13397,13397,0.2131645898927551,0.20305102421014265,0.0048000244074599685,0.004724778681194031,le5_panelsize20-acco-one,fe0215_le~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.05660126914818152,0.0013342960842171367,42.42032170947337,4.273240106440411e-63,fe0215_le,~minmax_year,12,13397,13397,0.04951057722542984,0.04272187749130574,0.03485309356550348,0.03478053158471739,le5_panelsize20-acco-one,fe0215_le~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.02889158144182928,0.0017974840394122088,16.0733451915807,1.0210571941697302e-28,fe0215_le,~minmax_year,12,13397,13397,0.08069344606442141,0.07405784988563835,0.06651683297446209,0.06637645956588689,le5_panelsize20-acco-one,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.015974703679459204,5.941199278834028e-4,26.888011880648904,6.362389911971395e-46,fe0215_le,~minmax_year,12,13397,13397,0.08069344606442141,0.07405784988563835,0.06651683297446209,0.06637645956588689,le5_panelsize20-acco-one,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.029335858094312155,0.002058879758974243,14.248456213357311,3.243088671552398e-25,fe0215_le,~minmax_year,12,13397,13397,0.19305106862506327,0.18716535944818014,0.1806071208097404,0.1804222814505727,le5_panelsize20-acco-one,fe0215_le~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
