variable,beta,std_error,tval,pval,dep_var,errors,reg_id,n_siren,n_obs,r2,ar2,wr2,war2_adj,sample,formula
ln_emp_mean_0215,-0.002244390215348546,9.503725549935416e-4,-2.361589887624436,0.02009593751563732,fe0215_mlo,~minmax_year,12,21840,21840,0.10227498489052755,0.09789644296803157,0.02471958071959779,0.024540078502825136,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.006273605562786571,0.004363706798530787,1.4376780687691544,0.1535862774175304,fe0215_mlo,~minmax_year,12,21840,21840,0.10227498489052755,0.09789644296803157,0.02471958071959779,0.024540078502825136,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.0067035414348312295,0.0034898911783714836,-1.9208454052597015,0.057543383439941295,fe0215_mlo,~minmax_year,12,21840,21840,0.10227498489052755,0.09789644296803157,0.02471958071959779,0.024540078502825136,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.030512881927913432,0.006463399318559702,4.720872164016766,7.504766227303879e-6,fe0215_mlo,~minmax_year,12,21840,21840,0.10227498489052755,0.09789644296803157,0.02471958071959779,0.024540078502825136,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.0043498649091473045,6.373207288229047e-4,6.825236827274171,6.423694425306227e-10,fe0215_mlo,~minmax_year,12,21840,21840,0.3181179635805834,0.31241934650643466,0.006136353724285337,0.005998686768018513,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.01173404064225401,0.005956595422349555,1.9699240606852504,0.05155851574452159,fe0215_mlo,~minmax_year,12,21840,21840,0.3181179635805834,0.31241934650643466,0.006136353724285337,0.005998686768018513,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0030140173527301974,0.0040035680489391625,-0.7528328021123134,0.4532844063050704,fe0215_mlo,~minmax_year,12,21840,21840,0.3181179635805834,0.31241934650643466,0.006136353724285337,0.005998686768018513,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_mlo~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.004129358571204049,0.0013078436639391649,-3.1573793451478833,0.002093935282057041,fe0215_le,~minmax_year,12,21840,21840,0.09077454333685764,0.08646601269477516,0.008479554271545342,0.008433937762264532,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,-0.05244309159051687,0.011398041940171865,-4.6010614687847085,1.2123824580596155e-5,fe0215_le,~minmax_year,12,21840,21840,0.16402022085885792,0.16002013357886347,0.0883547780590852,0.08827089076007977,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_va_mean_0215,0.047473133638236235,0.012482045883929833,3.8033135016236495,2.434713361430212e-4,fe0215_le,~minmax_year,12,21840,21840,0.16402022085885792,0.16002013357886347,0.0883547780590852,0.08827089076007977,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_va_mean_0215 | minmax_year
ln_emp_mean_0215,-0.005054358698892058,0.0011952715234370855,-4.228628056291262,5.1379937293198246e-5,fe0215_le,~minmax_year,12,21840,21840,0.16466868841262094,0.16067170399094688,0.08906193911934324,0.08897811689151891,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_apl_mean_0215,0.050566705603766963,0.014931658792714192,3.3865430697117636,0.001006356973958116,fe0215_le,~minmax_year,12,21840,21840,0.16466868841262094,0.16067170399094688,0.08906193911934324,0.08897811689151891,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+ln_apl_mean_0215 | minmax_year
ln_emp_mean_0215,-0.004673831629235226,0.0012938602044208567,-3.6123157766702274,4.7287359308421847e-4,fe0215_le,~minmax_year,12,21840,21840,0.1750741472147227,0.17112695196790106,0.10040920736162617,0.1003264292808681,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.06450502915926135,0.011318328452563059,5.699165687726093,1.1744035379262456e-7,fe0215_le,~minmax_year,12,21840,21840,0.1750741472147227,0.17112695196790106,0.10040920736162617,0.1003264292808681,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,-0.004265846519870405,0.0012476552098343878,-3.4190908563886397,9.043585700367464e-4,fe0215_le,~minmax_year,12,21840,21840,0.09277677403659357,0.08843579333725182,0.010663009058589412,0.010571972758525727,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
tfp_cd_mean_0215,0.011805430920414667,0.005385521248612894,2.192068395135438,0.030648541775006116,fe0215_le,~minmax_year,12,21840,21840,0.09277677403659357,0.08843579333725182,0.010663009058589412,0.010571972758525727,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215 | minmax_year
ln_emp_mean_0215,-0.003891708781371783,0.0012901309678378932,-3.0165222588942475,0.003228098366837059,fe0215_le,~minmax_year,12,21840,21840,0.09122886750520331,0.08688048021376282,0.008974999816544371,0.00888380819011847,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
tfp_tl_mean_0215,0.007879933358120853,0.004643579830470978,1.6969522751419193,0.09275525205357207,fe0215_le,~minmax_year,12,21840,21840,0.09122886750520331,0.08688048021376282,0.008974999816544371,0.00888380819011847,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215 | minmax_year
before1994,-0.010667062165469842,0.0050288197448313645,-2.121186025097336,0.03632966568776507,fe0215_le,~minmax_year,12,21840,21840,0.08441662164218167,0.0800779628286531,0.0015461701406747075,0.0015002346497905439,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~before1994 | minmax_year
maxmfg,0.03042378250228695,0.0070493011663096275,4.315857953081904,3.687738248966189e-5,fe0215_le,~minmax_year,12,21840,21840,0.09795010846744834,0.09367558054934699,0.016304587638679702,0.016259331132774224,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~maxmfg | minmax_year
ln_emp_mean_0215,-0.0034588851803888064,9.433781430325772e-4,-3.666488571878395,3.9261252749743015e-4,fe0215_le,~minmax_year,12,21840,21840,0.18333086975301705,0.1793476678109851,0.10941325487418829,0.10924934068928505,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
prod_res_mean_0215,0.06355344332580631,0.010905259118091688,5.827779297822639,6.60957733028262e-8,fe0215_le,~minmax_year,12,21840,21840,0.18333086975301705,0.1793476678109851,0.10941325487418829,0.10924934068928505,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.002177178062990512,0.0036396832406800235,-0.5981778959928769,0.5510471738002414,fe0215_le,~minmax_year,12,21840,21840,0.18333086975301705,0.1793476678109851,0.10941325487418829,0.10924934068928505,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.023367475911548613,0.009131015939351794,2.559132090750403,0.011961173620920853,fe0215_le,~minmax_year,12,21840,21840,0.18333086975301705,0.1793476678109851,0.10941325487418829,0.10924934068928505,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.0024266496917515054,7.341074759781524e-4,3.3055782309234027,0.0013088870146907088,fe0215_le,~minmax_year,12,21840,21840,0.35456493343665485,0.3491709105791442,0.059326113847059325,0.05919581457388279,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
prod_res_mean_0215,0.054514160607590935,0.009833796728808433,5.54355170347277,2.335513973507867e-7,fe0215_le,~minmax_year,12,21840,21840,0.35456493343665485,0.3491709105791442,0.059326113847059325,0.05919581457388279,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,0.0012725114780220276,0.0048012487959087115,0.26503760419713573,0.7915153649282952,fe0215_le,~minmax_year,12,21840,21840,0.35456493343665485,0.3491709105791442,0.059326113847059325,0.05919581457388279,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+prod_res_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.002795367247671372,9.309933295502089e-4,-3.0025642063642914,0.0033670768812278746,fe0215_le,~minmax_year,12,21840,21840,0.10351077041479162,0.0991382558822359,0.02236855117178349,0.022188616243549397,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
tfp_cd_mean_0215,0.010840656616086734,0.0052795327775437785,2.053336360027332,0.0425989360326468,fe0215_le,~minmax_year,12,21840,21840,0.10351077041479162,0.0991382558822359,0.02236855117178349,0.022188616243549397,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005264466415670155,0.004084556607686013,-1.288870964785719,0.20035846068975385,fe0215_le,~minmax_year,12,21840,21840,0.10351077041479162,0.0991382558822359,0.02236855117178349,0.022188616243549397,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.02634294232875172,0.006770764867641322,3.890689286028715,1.7838679278604715e-4,fe0215_le,~minmax_year,12,21840,21840,0.10351077041479162,0.0991382558822359,0.02236855117178349,0.022188616243549397,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.003576191356710736,7.573102712751637e-4,4.722227457299797,7.4638581701092794e-6,fe0215_le,~minmax_year,12,21840,21840,0.3167512983645283,0.311041259810829,0.004215536663420116,0.004077603641441718,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_cd_mean_0215,-4.029543701059301e-4,0.009880419049832941,-0.040783125500405096,0.9675485146431921,fe0215_le,~minmax_year,12,21840,21840,0.3167512983645283,0.311041259810829,0.004215536663420116,0.004077603641441718,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.001685426197956013,0.00386471392066016,-0.4361063283225147,0.6636812221972821,fe0215_le,~minmax_year,12,21840,21840,0.3167512983645283,0.311041259810829,0.004215536663420116,0.004077603641441718,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_cd_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
ln_emp_mean_0215,-0.002424949848546247,9.893941445541985e-4,-2.4509442085276154,0.01594903540921631,fe0215_le,~minmax_year,12,21840,21840,0.10221583733502804,0.0978370069276987,0.020956412284748982,0.020776217449665957,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
tfp_tl_mean_0215,0.007273874086869838,0.004529652985487224,1.605834731749862,0.1114018648977321,fe0215_le,~minmax_year,12,21840,21840,0.10221583733502804,0.0978370069276987,0.020956412284748982,0.020776217449665957,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
before1994,-0.005659527669610207,0.0037864988014391465,-1.4946598338969954,0.13809060534806725,fe0215_le,~minmax_year,12,21840,21840,0.10221583733502804,0.0978370069276987,0.020956412284748982,0.020776217449665957,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
maxmfg,0.026587520162349682,0.006518922955952494,4.078514248749074,9.003237175688368e-5,fe0215_le,~minmax_year,12,21840,21840,0.10221583733502804,0.0978370069276987,0.020956412284748982,0.020776217449665957,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year
ln_emp_mean_0215,0.004014075897515338,6.645351487063839e-4,6.040426763474184,2.5235406553417775e-8,fe0215_le,~minmax_year,12,21840,21840,0.3175536981399928,0.31185036539289424,0.0053849750068518665,0.005247203971900372,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
tfp_tl_mean_0215,0.012700002294791745,0.006362661481357744,1.9960204282440719,0.048597354014488156,fe0215_le,~minmax_year,12,21840,21840,0.3175536981399928,0.31185036539289424,0.0053849750068518665,0.005247203971900372,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
before1994,-0.0014120413638800183,0.0045276658204367335,-0.3118696078465911,0.755776215278254,fe0215_le,~minmax_year,12,21840,21840,0.3175536981399928,0.31185036539289424,0.0053849750068518665,0.005247203971900372,panelpanSIZE1-fixed-exp(ln_emp_mean_0215),fe0215_le~ln_emp_mean_0215+tfp_tl_mean_0215+before1994+maxmfg | minmax_year+naf2d_num_main
wage_agreement_ind_07,0.04376877522203323,0.0016031880208554055,27.30108674257666,4.986820598682682e-45,fe0215_god2,~minmax_year,12,12164,12164,0.03970910172409614,0.03255046834011277,0.026383490543683163,0.02630284641964964,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year
wage_agreement_ind_07,0.03513811635218336,0.0014520120442143675,24.199603916643376,6.467269816215018e-41,fe0215_god2,~minmax_year,12,12164,12164,0.04366977249739945,0.036460855109830104,0.030399122119836308,0.03023848579149302,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.006433030355278277,0.0012317164668051589,5.2228175303723505,1.1473980119186757e-6,fe0215_god2,~minmax_year,12,12164,12164,0.04366977249739945,0.036460855109830104,0.030399122119836308,0.03023848579149302,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215 | minmax_year
wage_agreement_ind_07,0.0340273672237331,0.0023531288409705765,14.460477739798598,4.359282696419731e-25,fe0215_god2,~minmax_year,12,12164,12164,0.17069961957960877,0.1643790467191435,0.15919171667113452,0.15898275098063774,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.010004153482750189,0.0012869007851611998,7.773834314272369,1.2615134795174372e-11,fe0215_god2,~minmax_year,12,12164,12164,0.17069961957960877,0.1643790467191435,0.15919171667113452,0.15898275098063774,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07347199675955664,0.014566701901440878,5.043831970796979,2.389429632136836e-6,fe0215_god2,~minmax_year,12,12164,12164,0.17069961957960877,0.1643790467191435,0.15919171667113452,0.15898275098063774,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_ind_07,0.03942772013821376,0.001768716461586506,22.291713225107785,3.467244745949006e-38,fe0215_god2,~minmax_year,12,12164,12164,0.27165920996427373,0.2615813095603452,0.025908646562306625,0.025827451984208993,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_ind_07 | minmax_year+naf2d_num_main
wage_agreement_fail_07,0.02871552307631104,0.001890774611640524,15.187174028847423,1.9269842752727182e-26,fe0215_god2,~minmax_year,12,12164,12164,0.018259229374587682,0.010940694680950047,0.004635966035529626,0.004553520575911962,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07 | minmax_year
wage_agreement_fail_07,0.015606571948328677,0.0016257067179508858,9.59986926055144,2.1510118149729155e-15,fe0215_god2,~minmax_year,12,12164,12164,0.03157131787276257,0.024271201067462722,0.01813278159468623,0.017970113069436855,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.010895931341567893,0.0016977832065932941,6.4177400855738505,6.541723383917637e-9,fe0215_god2,~minmax_year,12,12164,12164,0.03157131787276257,0.024271201067462722,0.01813278159468623,0.017970113069436855,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215 | minmax_year
wage_agreement_fail_07,0.011350255450220875,0.0022847020616493,4.967936800489101,3.2489457363463736e-6,fe0215_god2,~minmax_year,12,12164,12164,0.1588394712973359,0.1524285054584953,0.1471669893796932,0.14695503518933117,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.01453917941440972,7.850804624988916e-4,18.519349428378174,2.7876001849646906e-32,fe0215_god2,~minmax_year,12,12164,12164,0.1588394712973359,0.1524285054584953,0.1471669893796932,0.14695503518933117,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07356409647844322,0.01424752457383332,5.163289671635265,1.466419753329029e-6,fe0215_god2,~minmax_year,12,12164,12164,0.1588394712973359,0.1524285054584953,0.1471669893796932,0.14695503518933117,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_fail_07,0.022742719247909687,0.0023122728184691113,9.83565566582536,6.997417601743836e-16,fe0215_god2,~minmax_year,12,12164,12164,0.2550896308605133,0.2447824606281923,0.0037483008067393797,0.0036652590713727173,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_fail_07 | minmax_year+naf2d_num_main
wage_agreement_share_07,0.045161241109688985,0.0017459925207556606,25.86565553565105,3.583184393332779e-43,fe0215_god2,~minmax_year,12,12164,12164,0.038041437685728874,0.030870372448564498,0.024692684931658437,0.02461190075911912,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07 | minmax_year
wage_agreement_share_07,0.03575655643838137,0.0013704899122819532,26.09034631918189,1.8133439128670674e-43,fe0215_god2,~minmax_year,12,12164,12164,0.04280971777277942,0.03559431720264383,0.02952713272534213,0.0293663519322217,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
ln_emp_mean_0215,0.0069623575321512195,0.0012542470514721009,5.55102563245379,2.8996223550113264e-7,fe0215_god2,~minmax_year,12,12164,12164,0.04280971777277942,0.03559431720264383,0.02952713272534213,0.0293663519322217,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215 | minmax_year
wage_agreement_share_07,0.035217212292389444,0.002283186302276751,15.424589862540563,7.056543615135957e-27,fe0215_god2,~minmax_year,12,12164,12164,0.17029761953997613,0.16397398280711872,0.15878413822163429,0.15857507123585557,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
ln_emp_mean_0215,0.010443404024973443,0.0012091743463216963,8.636805814432169,2.1192973533667204e-13,fe0215_god2,~minmax_year,12,12164,12164,0.17029761953997613,0.16397398280711872,0.15878413822163429,0.15857507123585557,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
prod_res_mean_0215,0.07360129707441845,0.014532016747512687,5.064768252969163,2.1943537929272527e-6,fe0215_god2,~minmax_year,12,12164,12164,0.17029761953997613,0.16397398280711872,0.15878413822163429,0.15857507123585557,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07+ln_emp_mean_0215+prod_res_mean_0215 | minmax_year
wage_agreement_share_07,0.0408893994718892,0.001707358671169435,23.948921900447836,1.446142861932541e-40,fe0215_god2,~minmax_year,12,12164,12164,0.2706320587281328,0.2605399458456513,0.024534922679907423,0.024453613596193247,panelpanSIZE1-acco-one,fe0215_god2~wage_agreement_share_07 | minmax_year+naf2d_num_main
